NumberofTrades,AverageQBS,StDev,SqrtNumRows,SdoverSqrtNum,TimesZ,UpperBound,LowerBound
1,0.33475805257036995,0.06062305506131438,23.2379000772445,0.002608800918318732,0.005113249799904715,0.3398713023702747,0.3296448027704652
5,0.31793017212712127,0.2695915675698408,22.360679774997898,0.012056501424937836,0.02363074279287816,0.3415609149199994,0.29429942933424313
10,0.30123012944031397,0.2769310367894846,20.37154878746336,0.013594009943903126,0.02664425949005013,0.3278743889303641,0.27458586995026385
15,0.2991887092576829,0.27834158471453996,19.467922333931785,0.014297446843076935,0.02802299581243079,0.3272117050701137,0.27116571344525214
20,0.2960708876398334,0.26718082127584003,19,0.014062148488202107,0.02756181103687613,0.3236326986767095,0.2685090766029573
25,0.2960583685055418,0.2694859014810093,18.627936010197157,0.014466761177056304,0.028354851907030354,0.32441322041257215,0.26770351659851144
30,0.29469112458902014,0.2690072650521797,18.303005217723125,0.01469743694285216,0.028806976407990233,0.3234981009970104,0.2658841481810299
35,0.2929809947089155,0.2677249508184503,17.86057109949175,0.014989719495927476,0.029379850212017854,0.3223608449209333,0.26360114449689764
40,0.29175802980083715,0.2708534688616925,17.52141546793523,0.015458423970218804,0.030298510981628855,0.322056540782466,0.2614595188192083
45,0.2899569969051605,0.2647134958357846,17.26267650163207,0.015334441088017708,0.03005550453251471,0.32001250143767523,0.2599014923726458
50,0.28846644979367964,0.2615855210920807,17.029386365926403,0.015360830711755973,0.030107228195041705,0.3185736779887213,0.25835922159863794
55,0.28363381536766386,0.2592641816697809,16.822603841260722,0.015411655895616161,0.030206845555407674,0.3138406609230715,0.2534269698122562
60,0.2772277248791009,0.2546842231414064,16.61324772583615,0.015330188735182304,0.030047169920957316,0.3072748948000582,0.2471805549581436
65,0.2716914491586666,0.24995374546414287,16.431676725154983,0.015211700524846184,0.02981493302869852,0.30150638218736514,0.24187651612996808
70,0.26380313113899767,0.24571855375691695,16.24807680927192,0.015122931571612113,0.029640945880359742,0.29344407701935743,0.23416218525863794
75,0.2587000451753647,0.24437409996310078,15.905973720586866,0.015363668031640906,0.030112789342016173,0.2888128345173809,0.22858725583334855
80,0.2582297904046485,0.2426451529337776,15.491933384829668,0.015662677272507874,0.03069884745411543,0.28892863785876394,0.22753094295053305
85,0.2579171033915938,0.2423703370052385,14.933184523068078,0.0162303182305714,0.03181142373191994,0.2897285271235137,0.22610567965967385
90,0.27111897218517306,0.2447276648745108,13.92838827718412,0.017570422363612268,0.034438027832680046,0.30555700001785313,0.236680944352493
95,0.2864900850515033,0.24660392235324627,13.114877048604,0.018803372798641353,0.036854610685337054,0.3233446957368404,0.24963547436616626
100,0.2908280689028254,0.24734453622499275,12.609520212918492,0.019615697667194943,0.03844676742770209,0.3292748363305275,0.25238130147512333
105,0.29782484576877166,0.24809396143124984,12.041594578792296,0.0206030820758734,0.04038204086871186,0.33820688663748355,0.2574428049000598
110,0.2903377815842161,0.24948583623082204,11.489125293076057,0.021714954782604306,0.04256131137390444,0.33289909295812053,0.24777647021031163
115,0.2844251607552524,0.2412783471924904,11.224972160321824,0.02149478357241403,0.042129775801931495,0.32655493655718393,0.24229538495332092
120,0.28477510765171704,0.245214210967951,10.908712114635714,0.02247874986442794,0.044058349734278766,0.3288334573859958,0.24071675791743827
125,0.2820423230571457,0.25103581793495344,10.44030650891055,0.024044870495008974,0.04712794617021759,0.3291702692273633,0.23491437688692812
130,0.2905347913640512,0.2524424750659032,10.14889156509222,0.0248738961734694,0.04875283650000003,0.3392876278640512,0.24178195486405116
135,0.2929266600451952,0.2508853653916954,9.797958971132712,0.025605880380890324,0.050187525546545035,0.34311418559174023,0.24273913449865014
140,0.291329876745136,0.2558247502757672,9.486832980505138,0.026966296423840432,0.052853940990727245,0.34418381773586326,0.23847593575440876
145,0.29587182727376066,0.25905297511769376,9.273618495495704,0.027934400713542248,0.0547514253985428,0.35062325267230343,0.24112040187521785
150,0.29693181601313995,0.25677052165344477,9.055385138137417,0.028355560557224335,0.0555768986921597,0.35250871470529965,0.24135491732098024
155,0.3003261982761695,0.2561838310116432,8.774964387392123,0.02919485706172533,0.05722191984098165,0.35754811811715115,0.24310427843518786
160,0.299279621303035,0.2555139817489904,8.54400374531753,0.029905649548553008,0.058615073115163896,0.3578946944181989,0.24066454818787109
165,0.30049734839334796,0.2520449440864697,8.18535277187245,0.03079219077186002,0.06035269391284564,0.3608500423061936,0.24014465448050232
170,0.3008223084420187,0.25385953682989676,8.06225774829855,0.031487400273635634,0.06171530453632584,0.3625376129783445,0.23910700390569284
175,0.30855509219189714,0.2633059228569392,7.615773105863909,0.03457376148118197,0.06776457250311665,0.37631966469501377,0.24079051968878049
180,0.3094059271754513,0.26454620679282115,7.483314773547883,0.03535147388533521,0.06928888881525701,0.3786948159907083,0.24011703836019427
185,0.3042553859839165,0.2661543460413154,7.416198487095663,0.035888244699009794,0.07034095961005919,0.3745963455939757,0.2339144263738573
190,0.3066157109183945,0.26903131712209183,7.280109889280518,0.03695429343974913,0.0724304151419083,0.3790461260603028,0.23418529577648622
195,0.28225428374139433,0.2533953356760664,6.928203230275509,0.036574466315993134,0.07168595397934655,0.3539402377207409,0.21056832976204778
200,0.28343623604697626,0.25286958964421785,6.855654600401044,0.03688482054352992,0.07229424826531865,0.3557304843122949,0.2111419877816576
205,0.2907239264019337,0.2615206296341508,6.557438524302,0.039881522131690605,0.07816778337811359,0.36889170978004726,0.2125561430238201
210,0.2876306861171839,0.2658884073620298,6.324555320336759,0.04204064853493482,0.08239967112847224,0.37003035724565614,0.20523101498871166
215,0.2930978267822401,0.2679635322124418,6.164414002968976,0.04346942500672118,0.0852000730131735,0.3782978997954136,0.2078977537690666
220,0.3039862971045079,0.2676613916855527,6,0.044610231947592116,0.08743605461728055,0.39142235172178846,0.21655024248722737
225,0.2991769285065832,0.28145101105345016,5.656854249492381,0.04975397962192613,0.09751780005897522,0.3966947285655584,0.20165912844760797
230,0.2976690434958732,0.2814423091881774,5.656854249492381,0.049752441334940306,0.097514785016483,0.39518382851235623,0.2001542584793902
235,0.29391351290431655,0.27650889079062496,5.656854249492381,0.04888032793410535,0.09580544275084649,0.389718955655163,0.19810807015347007
240,0.29858399993785484,0.27812493614864653,5.5677643628300215,0.049952713158155145,0.09790731778998409,0.3964913177278389,0.20067668214787077
245,0.2748245257011143,0.22238301292526463,5.385164807134504,0.04129548878998871,0.08093915802837787,0.3557636837294922,0.19388536767273645
250,0.26228364065576376,0.21314106058905405,5.291502622129181,0.04027987432108479,0.07894855366932618,0.34123219432508994,0.18333508698643758
255,0.27023534223214285,0.21173779487182504,5.0990195135927845,0.04152519799294393,0.0813893880661701,0.351624730298313,0.18884595416597275
260,0.2709953162431065,0.20848575973705047,5,0.0416971519474101,0.08172641781692379,0.3527217340600303,0.18926889842618272
265,0.2531201526742955,0.19504853452485682,4.898979485566356,0.03981411538862729,0.07803566616170948,0.331155818836005,0.175084486512586
270,0.2513808002301862,0.1947307315463462,4.898979485566356,0.03974924412728664,0.07790851848948181,0.32928931871966804,0.1734722817407044
275,0.2639386238698678,0.19680142312942522,4.69041575982343,0.04195820439099705,0.08223808060635422,0.34617670447622206,0.1817005432635136
280,0.26193229964558395,0.19571168292039695,4.69041575982343,0.041725870997790716,0.0817827071556698,0.3437150068012538,0.18014959248991413
285,0.26054039562000425,0.19448337502432408,4.69041575982343,0.04146399487444273,0.08126942995390775,0.341809825573912,0.17927096566609652
290,0.25850400859289296,0.1944656963137367,4.69041575982343,0.04146022576068125,0.08126204249093524,0.3397660510838282,0.17724196610195772
295,0.25761319523090587,0.1945088471991781,4.69041575982343,0.04146942556036874,0.08128007409832273,0.3388932693292286,0.17633312113258315
300,0.2614417756766404,0.1961107409225241,4.58257569495584,0.0427948721367305,0.08387794938799177,0.34531972506463215,0.17756382628864864
305,0.2598248643648209,0.19406427886556216,4.58257569495584,0.04234829750421226,0.08300266310825603,0.34282752747307693,0.17682220125656484
310,0.23996969421629774,0.17925278794764307,4.47213595499958,0.040082141900728493,0.07856099812542784,0.3185306923417256,0.16140869609086989
315,0.23890077548744176,0.17827959728402568,4.47213595499958,0.039864529852836825,0.07813447851156018,0.31703525399900195,0.16076629697588157
320,0.2463518629698973,0.17988120278038647,4.358898943540674,0.04126757814538169,0.08088445316494812,0.32723631613484544,0.16546740980494917
325,0.255252588349858,0.18048214584880148,4.242640687119285,0.04254004973759568,0.08337849748568754,0.3386310858355455,0.17187409086417044
330,0.27918554147017133,0.17544736558445645,4,0.04386184139611411,0.08596920913638366,0.365154750606555,0.19321633233378765
335,0.2822129748641801,0.17218331769643433,3.872983346207417,0.044457541462202065,0.08713678126591605,0.3693497561300962,0.19507619359826406
340,0.28102338782612496,0.16990554576670647,3.872983346207417,0.04386942327884908,0.0859840696265442,0.36700745745266916,0.19503931819958076
345,0.26379856760872167,0.15966068410631867,3.7416573867739413,0.042671112718842004,0.08363538092893033,0.34743394853765197,0.18016318667979134
350,0.2631217254075621,0.15920140996549598,3.7416573867739413,0.04254836654158747,0.08339479842151144,0.34651652382907355,0.1797269269860507
355,0.2623589860695114,0.15869674331428457,3.7416573867739413,0.042413488705632926,0.08313043786304053,0.34548942393255194,0.17922854820647088
360,0.2618616203870561,0.15901405085700776,3.7416573867739413,0.04249829271356931,0.08329665371859585,0.345158274105652,0.17856496666846028
365,0.2599990578499665,0.1590450166277967,3.7416573867739413,0.04250656866392713,0.08331287458129717,0.3433119324312637,0.17668618326866936
370,0.2706298582247357,0.16435673802266612,3.3166247903554,0.04955542107162931,0.09712862530039344,0.36775848352512913,0.17350123292434222
375,0.2903326763874905,0.15662054720112126,3.1622776601683795,0.04952776575374529,0.09707442087734076,0.38740709726483125,0.19325825551014975
380,0.2900021594601661,0.15613986117094994,3.1622776601683795,0.049375759484268714,0.09677648858916668,0.3867786480493328,0.19322567087099943
385,0.2900080583607351,0.15627452988150892,3.1622776601683795,0.04941834546976115,0.09685995712073185,0.386868015481467,0.19314810124000326
390,0.2902591882903192,0.15663819793027237,3.1622776601683795,0.049533347404393316,0.0970853609126109,0.3873445492029301,0.19317382737770833
395,0.29059014090886554,0.15708135935646264,3.1622776601683795,0.0496734873521823,0.09736003521027731,0.38795017611914284,0.19323010569858823
400,0.29149571670494245,0.15860511779429629,3.1622776601683795,0.05015534207892774,0.09830447047469837,0.3898001871796408,0.19319124623024408
405,0.2886079312262528,0.15971642595942775,3.1622776601683795,0.050506768577343535,0.09899326641159333,0.3876011976378461,0.18961466481465944
410,0.29338418371206987,0.16637820652443835,3,0.05545940217481279,0.10870042826263306,0.4020846119747029,0.18468375544943683
415,0.29255526312491487,0.1671738320004392,3,0.055724610666813064,0.10922023690695361,0.40177550003186846,0.18333502621796127
420,0.31016161430928463,0.1690358650534406,2.8284271247461903,0.05976320322151099,0.11713587831416154,0.4272974926234462,0.19302573599512307
425,0.3124465415903096,0.1714319790231339,2.8284271247461903,0.06061035743974397,0.11879630058189818,0.43124284217220776,0.19365024100841144
430,0.3110802965532931,0.1707475804081242,2.8284271247461903,0.06036838598888995,0.1183220365382243,0.42940233309151743,0.1927582600150688
435,0.3089280795986059,0.171449877213506,2.8284271247461903,0.06061668540563551,0.1188087033950456,0.4277367829936515,0.19011937620356031
440,0.3237875114567412,0.18173307918333348,2.6457513110645907,0.0686886475018728,0.13462974910367068,0.4584172605604119,0.1891577623530705
445,0.32395779850580025,0.18176771056382754,2.6457513110645907,0.06870173693335081,0.1346554043893676,0.4586132028951678,0.18930239411643265
450,0.32377782589620485,0.1815660467574196,2.6457513110645907,0.06862551517903681,0.13450600975091215,0.458283835647117,0.1892718161452927
455,0.32213418654470993,0.1809145108937298,2.6457513110645907,0.06837925776967069,0.13402334522855455,0.45615753177326446,0.18811084131615538
460,0.3210285737809922,0.18010699883461934,2.6457513110645907,0.0680740468998004,0.13342513192360878,0.454453705704601,0.18760344185738342
465,0.3189803930954251,0.17976600718047653,2.6457513110645907,0.06794516416894177,0.13317252177112585,0.45215291486655096,0.18580787132429924
470,0.2992900513590659,0.14896760263433323,2.6457513110645907,0.05630446142513373,0.1103567443932621,0.409646795752328,0.1889333069658038
475,0.264250043320675,0.1327853162215632,2.449489742783178,0.05420937834615664,0.10625038155846701,0.370500424879142,0.15799966176220798
480,0.262296141682068,0.1313086047672605,2.449489742783178,0.05360651341942916,0.10506876630208115,0.3673649079841491,0.15722737537998685
485,0.2601674148114766,0.1300586267024768,2.449489742783178,0.053096212011363886,0.10406857554227321,0.3642359903537498,0.15609883926920337
490,0.25892337555989126,0.12954255934616515,2.449489742783178,0.05288552839538545,0.10365563565495547,0.3625790112148467,0.15526773990493578
495,0.22868497273041588,0.1217703485039112,2.23606797749979,0.05445735537971705,0.10673641654424541,0.3354213892746613,0.12194855618617047
500,0.22636676011692075,0.12077534237128446,2.23606797749979,0.05401237510960053,0.10586425521481704,0.3322310153317378,0.12050250490210371
505,0.2257074751351099,0.12062257292026393,2.23606797749979,0.053944054534127095,0.1057303468868891,0.331437822021999,0.11997712824822078
510,0.22460648049909354,0.12061297540785867,2.23606797749979,0.053939762396096484,0.1057219342963491,0.3303284147954426,0.11888454620274444
515,0.22285864007898099,0.12065975978956149,2.23606797749979,0.05396068500765104,0.10576294261499604,0.328621582693977,0.11709569746398495
520,0.22444007715992897,0.1336208702512869,2,0.06681043512564346,0.13094845284626117,0.35538853000619014,0.09349162431366781
525,0.2219751601175995,0.13199384490701754,2,0.06599692245350877,0.1293539680088772,0.35132912812647665,0.0926211921087223
530,0.22178753659910894,0.13183063853045962,2,0.06591531926522981,0.12919402575985042,0.3509815623589594,0.09259351083925851
535,0.22130136230393205,0.1315162902594404,2,0.0657581451297202,0.12888596445425157,0.35018732675818365,0.09241539784968048
540,0.22151446168946423,0.13135174617829926,2,0.06567587308914963,0.12872471125473328,0.3502391729441975,0.09278975043473095
545,0.22161670042294013,0.13129842550733126,2,0.06564921275366563,0.12867245699718463,0.3502891574201248,0.0929442434257555
550,0.22168107782057656,0.13127598364687107,2,0.06563799182343553,0.12865046397393365,0.3503315417945102,0.0930306138466429
555,0.21491824491920938,0.12127396327233379,2,0.060636981636166896,0.11884848400688712,0.3337667289260965,0.09606976091232226
560,0.21532057563204635,0.12105282193413269,2,0.060526410967066346,0.11863176549545004,0.3339523411274964,0.0966888101365963
565,0.2147764752480974,0.12075240285601434,2,0.06037620142800717,0.11833735479889405,0.33311383004699147,0.09643912044920334
570,0.213879614953537,0.12021000712367245,2,0.06010500356183623,0.11780580698119901,0.331685421934736,0.09607380797233799
575,0.21325915155530228,0.1198991621592549,2,0.05994958107962745,0.1175011789160698,0.3307603304713721,0.09575797263923248
580,0.21139982470858434,0.1190032399534936,2,0.0595016199767468,0.11662317515442372,0.3280229998630081,0.09477664955416062
585,0.20955649158545803,0.11804860642552999,2,0.05902430321276499,0.11568763429701938,0.3252441258824774,0.09386885728843865
590,0.2072922893161283,0.11720364707683284,2,0.05860182353841642,0.11485957413529618,0.3221518634514245,0.09243271518083213
595,0.18882532644122654,0.13034863101034533,1.7320508075688772,0.07525681720232208,0.14750336171655126,0.33632868815777783,0.04132196472467528
600,0.1888350327329351,0.1303559976918004,1.7320508075688772,0.0752610703578432,0.14751169790137267,0.33634673063430776,0.04132333483156242
605,0.188799954828431,0.13038798251000222,1.7320508075688772,0.075279536801242,0.14754789213043432,0.3363478469588653,0.041252062697996694
610,0.18869137446532183,0.13042905207962177,1.7320508075688772,0.07530324832831735,0.147594366723502,0.3362857411888238,0.04109700774181982
615,0.1884892595955725,0.1306361187747254,1.7320508075688772,0.07542279834047563,0.14782868474733224,0.33631794434290474,0.04066057484824026
620,0.18260705334599883,0.1201858411764678,1.7320508075688772,0.06938932775601529,0.13600308240178996,0.3186101357477888,0.04660397094420887
625,0.1819604446362896,0.12089445574334719,1.7320508075688772,0.0697984465669548,0.1368049552712314,0.318765399907521,0.0451554893650582
630,0.24805980249373943,0.09390733768594471,1.4142135623730951,0.06640251528090653,0.1301489299505768,0.37820873244431624,0.11791087254316263
635,0.24806077802728943,0.0939097261225219,1.4142135623730951,0.06640420416060669,0.1301522401547891,0.37821301818207853,0.11790853787250033
640,0.24806470526884572,0.09391012474132103,1.4142135623730951,0.06640448602666267,0.13015279261225884,0.3782174978811046,0.11791191265658688
645,0.24806698265092103,0.09391083335224493,1.4142135623730951,0.06640498709025218,0.13015377469689426,0.3782207573478153,0.11791320795402677
650,0.24806887223910123,0.09391264888652996,1.4142135623730951,0.0664062708668566,0.13015629089903893,0.37822516313814014,0.1179125813400623
655,0.24807099970094482,0.09391645672532994,1.4142135623730951,0.06640896341549374,0.13016156829436773,0.3782325679953126,0.11790943140657709
660,0.2480744892182013,0.09391969411699877,1.4142135623730951,0.06641125259709611,0.13016605509030837,0.3782405443085097,0.11790843412789292
665,0.24807718130497336,0.09391943703892432,1.4142135623730951,0.06641107081544638,0.13016569879827491,0.37824288010324825,0.11791148250669845
670,0.24807781810631507,0.0939214526604346,1.4142135623730951,0.0664124960750846,0.13016849230716582,0.3782463104134809,0.11790932579914926
675,0.2480799260618024,0.09392376845463052,1.4142135623730951,0.06641413358886437,0.13017170183417417,0.37825162789597655,0.11790822422762823
680,0.24799687089647882,0.09401330651681616,1.4142135623730951,0.06647744655981015,0.1302957952572279,0.3782926661537067,0.11770107563925092
685,0.24881161156503973,0.09320298937112319,1.4142135623730951,0.06590446581117891,0.12917275298991066,0.3779843645549504,0.11963885857512907
690,0.24133551618286966,0.08570940718299777,1.4142135623730951,0.060605703030576705,0.11878717793993034,0.3601226941228,0.12254833824293933
695,0.24033311771267157,0.08470626763616916,1.4142135623730951,0.059896376254537795,0.11739689745889408,0.35773001517156566,0.1229362202537775
700,0.2403351379257469,0.08470659015786301,1.4142135623730951,0.059896604311814594,0.1173973444511566,0.35773248237690347,0.1229377934745903
705,0.2403369093506321,0.08470742144577073,1.4142135623730951,0.05989719212113127,0.11739849655741728,0.35773540590804936,0.12293841279321481
710,0.24034302289214743,0.08471165398498505,1.4142135623730951,0.059900184978311344,0.11740436255749023,0.3577473854496377,0.1229386603346572
715,0.24034691943285413,0.08471236144434992,1.4142135623730951,0.05990068522762566,0.11740534304614629,0.35775226247900044,0.12294157638670784
720,0.2403502681022321,0.08471465473119676,1.4142135623730951,0.05990230682630626,0.11740852137956027,0.35775878948179235,0.12294174672267182
725,0.24035258036155732,0.08471920572762999,1.4142135623730951,0.05990552486674536,0.11741482873882089,0.3577674091003782,0.12293775162273643
730,0.2403536504072797,0.08472090614010461,1.4142135623730951,0.05990672723993697,0.11741718539027647,0.3577708357975562,0.12293646501700324
735,0.24035704844429717,0.08472141809345873,1.4142135623730951,0.05990708924562533,0.11741789492142564,0.3577749433657228,0.12293915352287153
740,0.24036037008351002,0.08472565178020963,1.4142135623730951,0.05991008291423631,0.11742376251190316,0.3577841325954132,0.12293660757160686
745,0.24036182789040914,0.08472521004924741,1.4142135623730951,0.05990977056327746,0.11742315030402382,0.35778497819443295,0.12293867758638531
750,0.24036418944851723,0.08472561680067547,1.4142135623730951,0.059910058179970506,0.1174237140327422,0.35778790348125944,0.12294047541577503
755,0.24530131491190185,0.08522872325797007,1.4142135623730951,0.06026580816758225,0.11812098400846122,0.36342229892036304,0.12718033090344064
760,0.2443047717243188,0.08479579335759198,1.4142135623730951,0.059959680499246486,0.11752097377852311,0.3618257455028419,0.1267837979457957
765,0.2443068667508267,0.0847963307295469,1.4142135623730951,0.05996006047859983,0.11752171853805567,0.36182858528888234,0.12678514821277104
770,0.24431337476008935,0.08479727941868244,1.4142135623730951,0.05996073130312081,0.11752303335411679,0.36183640811420614,0.12679034140597256
775,0.24543330987428583,0.08591798516859353,1.4142135623730951,0.0607531899385977,0.11907625227965149,0.3645095621539373,0.12635705759463434
780,0.23116316673664844,0.07164832586281818,1.4142135623730951,0.05066301707826222,0.09929951347339395,0.3304626802100424,0.1318636532632545
785,0.23062499210229778,0.07111010434098522,1.4142135623730951,0.05028243699039359,0.09855357650117144,0.3291785686034692,0.13207141560112634
790,0.22927938006050974,0.06975894804580844,1.4142135623730951,0.0493270252116312,0.09668096941479716,0.3259603494753069,0.1325984106457126
795,0.22803123896623145,0.06851072000596779,1.4142135623730951,0.04844439470019269,0.09495101361237768,0.32298225257860913,0.13308022535385378
800,0.22714360842067016,0.06762464379653449,1.4142135623730951,0.04781784420385433,0.09372297463955448,0.32086658306022464,0.13342063378111568
805,0.22281705641166177,0.06329729307380438,1.4142135623730951,0.04475794516323937,0.08772557251994915,0.31054262893161094,0.1350914838917126
810,0.21982447780962538,0.060306520153768695,1.4142135623730951,0.042643149350493036,0.08358057272696635,0.3034050505365917,0.13624390508265904
815,0.21486316356566015,0.05534371992129328,1.4142135623730951,0.03913391965243549,0.07670248251877355,0.2915656460844337,0.1381606810468866
820,0.20979567130898696,0.055254971164440544,1.4142135623730951,0.03907116480464305,0.07657948301710038,0.28637515432608734,0.13321618829188658
825,0.19670521948733374,0.045582538900460434,1.4142135623730951,0.03223172236021517,0.06317417582602172,0.25987939531335547,0.13353104366131202
830,0.1945141125655921,0.04339045793525248,1.4142135623730951,0.030681687044806668,0.060136106607821066,0.25465021917341313,0.13437800595777102
835,0.1840107051027725,0.03288702957521626,1.4142135623730951,0.02325464162571796,0.0455790975864072,0.22958980268917972,0.1384316075163653
840,0.181914251592879,0.030789553433365632,1.4142135623730951,0.021771502022438383,0.04267214396397923,0.22458639555685822,0.13924210762889977
845,0.18019142440864133,0.029067357860649526,1.4142135623730951,0.020553725854441374,0.04028530267470509,0.22047672708334642,0.13990612173393624
850,0.17350500112409112,0.022380152252050218,1.4142135623730951,0.015825157421412092,0.0310173085459677,0.20452230967005883,0.1424876925781234
855,0.15825598841388322,0.007132117060234658,1.4142135623730951,0.0050431683375081904,0.009884609941516053,0.16814059835539927,0.14837137847236717
860,0.15700971216689913,0.005885163750260644,1.4142135623730951,0.0041614391962025545,0.008156420824557007,0.16516613299145613,0.14885329134234213
865,0.156116824634685,0.004992590684150089,1.4142135623730951,0.003530294728451312,0.006919377667764572,0.16303620230244956,0.14919744696692042
870,0.15328826331859724,0.0012379166446944145,1.4142135623730951,0.0008753392540071184,0.001715664937853952,0.15500392825645118,0.1515725983807433
875,0.1478218071810488,0.0067025500720094555,1.4142135623730951,0.004739418607160268,0.009289260470034125,0.1571110676510829,0.13853254671101467
880,0.1448964898283765,0.009628248911761617,1.4142135623730951,0.006808200096458635,0.013344072189058923,0.15824056201743542,0.13155241763931758
885,0.14174387167285712,0.01277941445659582,1.4142135623730951,0.009036410621852302,0.01771136481883051,0.15945523649168764,0.12403250685402661
890,0.13605355832916943,0.02115589323084787,1.4142135623730951,0.014959475565591107,0.029320572108558568,0.165374130437728,0.10673298622061086
895,0.13007971400230567,0.027129300690623845,1.4142135623730951,0.019183312487189005,0.03759929247489045,0.16767900647719614,0.09248042152741522
900,0.1272207000235661,0.029988845579619394,1.4142135623730951,0.02120531606930509,0.04156241949583798,0.16878311951940408,0.08565828052772814
905,0.11825237923129941,0.03158857411273466,1.4142135623730951,0.022336494963128506,0.04377953012773187,0.16203190935903128,0.07447284910356755
910,0.1144374505648088,0.03909573818839855,1.4142135623730951,0.027644861588510483,0.054183928713480545,0.16862137927828935,0.06025352185132825
915,0.11312150922056881,0.04086075758547432,1.4142135623730951,0.02889291877310855,0.056630120795292754,0.16975163001586158,0.056491388425276054
920,0.10841224629584996,0.03401261122881129,1.4142135623730951,0.02405054804575417,0.04713907416967817,0.15555132046552814,0.06127317212617179
925,0.10821832218775074,0.0313014987620886,1.4142135623730951,0.02213350203597517,0.043381663990511334,0.15159998617826206,0.06483665819723941
930,0.10721684554042317,0.03114433942596155,1.4142135623730951,0.022022373603672957,0.04316385226319899,0.15038069780362218,0.06405299327722418
935,0.09989061818758088,0.02886512375157258,1.4142135623730951,0.02041072474452585,0.04000502049927066,0.13989563868685154,0.05988559768831022
940,0.08629609711543187,0.015966115077733885,1.4142135623730951,0.011289748240670411,0.022127906551714007,0.10842400366714589,0.06416819056371786
945,0.07913812645961882,0.010416859462958748,1.4142135623730951,0.0073658319649253885,0.014437030651253761,0.09357515711087258,0.06470109580836506
950,0.0702694215003863,0.0020757827992201466,1.4142135623730951,0.0014678000935989593,0.00287688818345396,0.07314630968384025,0.06739253331693235
955,0.06899805261280338,0.0017718152347181854,1.4142135623730951,0.0012528625674788631,0.002455610632258572,0.07145366324506196,0.0665424419805448
960,0.05460543537756082,0.007785347140244529,1.4142135623730951,0.0055050717567582015,0.010789940643246074,0.06539537602080689,0.043815494734314744
965,0.05264093785086023,0.009602712707310505,1.4142135623730951,0.006790143273125488,0.013308680815325956,0.06594961866618618,0.03933225703553427
970,0.05172157698207544,0.010156199925402728,1.4142135623730951,0.007181517838338577,0.01407577496314361,0.06579735194521905,0.037645802018931834
975,0.050155202880274696,0.012103817899971253,1.4142135623730951,0.008558691715316789,0.016775035762020905,0.06693023864229561,0.03338016711825379
980,0.05039802723224042,0.011688239926000439,1.4142135623730951,0.008264833711810261,0.01619907407514811,0.06659710130738852,0.03419895315709231
985,0.05103797701965287,0.01072983837850014,1.4142135623730951,0.007587141478473117,0.01487079729780731,0.06590877431746017,0.036167179721845556
990,0.05075694730418121,0.010436689571916125,1.4142135623730951,0.007379853969440817,0.014464513780104,0.06522146108428521,0.03629243352407721
995,0.050348378804779256,0.010029314066566947,1.4142135623730951,0.007091795987119117,0.013899920134753468,0.06424829893953272,0.03644845867002579
