NumberofTrades,QBS,Category,StDev,SqrtNumRows,SdoverSqrtNum,TimesZ,UpperBound,LowerBound
250,0.24589630403093551,2,0.21481690003543938,2.23606797749979,0.09606903823900388,0.18829531494844762,0.43419161897938313,0.0576009890824879
255,0.24527146077616768,2,0.21456182281567596,2.23606797749979,0.09595496423842335,0.18807172990730978,0.4333431906834775,0.057199730868857906
260,0.24369019739876457,2,0.21447012783863154,2.23606797749979,0.09591395699805003,0.18799135571617806,0.4316815531149426,0.055698841682586514
265,0.24190114086597064,2,0.21428204597748787,2.23606797749979,0.09582984423267965,0.18782649469605212,0.42972763556202276,0.05407464616991853
270,0.23960379643688623,2,0.21327155878605056,2.23606797749979,0.09537794062259031,0.186940763620277,0.42654456005716324,0.05266303281660922
275,0.23885552454848166,2,0.21309175163535213,2.23606797749979,0.09529752842022986,0.1867831557036505,0.42563868025213214,0.05207236884483116
280,0.23377164875946083,2,0.21133673132574024,2.23606797749979,0.09451265947739287,0.18524481257569003,0.41901646133515086,0.048526836183770794
285,0.2331108148970938,2,0.21069056171077122,2.23606797749979,0.09422368364057976,0.18467841993553633,0.4177892348326301,0.04843239496155746
290,0.22636765810688714,2,0.20918406238329532,2.23606797749979,0.09354995665972099,0.18335791505305313,0.4097255731599403,0.04300974305383401
295,0.22614525991040887,2,0.20928074336796934,2.23606797749979,0.09359319371049354,0.18344265967256734,0.40958791958297625,0.04270260023784153
300,0.24417120739082193,2,0.2263219725770526,2,0.1131609862885263,0.22179553312551156,0.46596674051633347,0.02237567426531037
305,0.24366258614774564,2,0.22580717617155338,2,0.11290358808577669,0.2212910326481223,0.46495361879586794,0.02237155349962333
310,0.11579405749534744,2,0.0754316767642237,1.7320508075688772,0.043550498885249395,0.08535897781508882,0.20115303531043627,0.030435079680258617
315,0.11164268521047972,2,0.07063920205621183,1.7320508075688772,0.04078356232249426,0.07993578215208876,0.19157846736256848,0.03170690305839097
320,0.1075172438681926,2,0.0650762205958362,1.7320508075688772,0.037571773478849504,0.07364067601854503,0.18115791988673763,0.03387656784964757
325,0.10416666832242495,2,0.06171068003069109,1.7320508075688772,0.035628677727594364,0.06983220834608496,0.1739988766685099,0.03433445997633999
330,0.1164295143562613,2,0.05595180325101905,1.4142135623730951,0.03956389949841108,0.07754524301688571,0.193974757373147,0.03888427133937558
5,0.3512823428012679,3,0.2494332404303561,8.426149773176359,0.02960227946866041,0.058020467758574404,0.4093028105598423,0.2932618750426935
10,0.3366478349490288,3,0.2553220779024696,7.937253933193772,0.03216755820734259,0.06304841408639149,0.3996962490354203,0.2735994208626373
15,0.3350741633651816,3,0.2513552784249767,7.745966692414834,0.032449826910708766,0.06360166074498919,0.3986758241101708,0.2714725026201924
20,0.2950187758256642,3,0.22002102389255354,7.681145747868608,0.028644297493457375,0.056142823087176455,0.35116159891284066,0.23887595273848777
25,0.2917546050632644,3,0.21848337766838755,7.615773105863909,0.028688272960779533,0.05622901500312789,0.3479836200663923,0.2355255900601365
30,0.29487134458700603,3,0.21680865567192373,7.54983443527075,0.02871700797292366,0.056285335626930375,0.3511566802139364,0.23858600896007565
35,0.3089120615352959,3,0.23467866854259398,7.14142842854285,0.03286158657064049,0.06440870967845536,0.37332077121375123,0.24450335185684052
40,0.30688740542765813,3,0.23283529845561005,7.0710678118654755,0.03292788368751111,0.06453865202752178,0.3714260574551799,0.24234875340013634
45,0.3016014943712497,3,0.23359732309249095,7,0.03337104615607014,0.06540725046589747,0.3670087448371472,0.23619424390535226
50,0.30017428734346524,3,0.2321078386438987,6.928203230275509,0.033501880780519286,0.0656636863298178,0.365837973673283,0.23451060101364746
55,0.2970419754913482,3,0.21968810797466526,6.855654600401044,0.03204480400191309,0.06280781584374966,0.35984979133509787,0.23423415964759853
60,0.29167648929001283,3,0.21530038108252036,6.782329983125268,0.03174430934770161,0.06221884632149515,0.353895335611508,0.22945764296851767
65,0.2829810412067222,3,0.21366424330320571,6.708203932499369,0.03185118482580148,0.0624283222585709,0.3454093634652931,0.2205527189481513
70,0.2852032931117829,3,0.21468914589821844,6.557438524302,0.03273978781540629,0.06416998411819633,0.34937327722997924,0.22103330899358656
75,0.28064460518192796,3,0.21609719173063308,6.48074069840786,0.033344520601437146,0.06535526037881681,0.3459998655607448,0.21528934480311115
80,0.2740154833682577,3,0.21576102404088218,6.48074069840786,0.03329264880075957,0.06525359164948875,0.33926907501774645,0.20876189171876897
85,0.26106653692754483,3,0.20981221173241577,6.324555320336759,0.03317422349959681,0.06502147805920974,0.32608801498675455,0.1960450588683351
90,0.26475949862636255,3,0.21369624423993555,6.244997998398398,0.034218785065221864,0.06706881872783485,0.3318283173541974,0.1976906798985277
95,0.266862534754514,3,0.22254781089470801,6.082762530298219,0.03658663473811416,0.07170980408670376,0.33857233884121773,0.19515273066781025
100,0.2679239129446425,3,0.22233852224043213,6.082762530298219,0.036552227895296704,0.07164236667478154,0.33956627961942404,0.196281546269861
105,0.26567554788885184,3,0.22144839440058248,6,0.03690806573343041,0.0723398088375236,0.33801535672637545,0.19333573905132823
110,0.2608209020041615,3,0.22244787257675006,5.916079783099616,0.03760055319270944,0.0736970842577105,0.334517986261872,0.18712381774645104
115,0.2653726854382425,3,0.2229584754300006,5.830951894845301,0.03823706308177592,0.0749446436402808,0.3403173290785233,0.1904280417979617
120,0.2671658247791098,3,0.2269003295247145,5.656854249492381,0.040110690415096954,0.07861695321359002,0.3457827779926998,0.18854887156551975
125,0.2504679243836932,3,0.22837131049342488,5.291502622129181,0.04315812101053697,0.08458991718065245,0.33505784156434565,0.16587800720304074
130,0.25689942355429335,3,0.22863481736417132,5.196152422706632,0.04400079111710841,0.08624155058953248,0.3431409741438258,0.17065787296476087
135,0.2772604980345928,3,0.23155393196491703,4.898979485566356,0.04726574843743152,0.09264086693736577,0.3699013649719586,0.184619631097227
140,0.2810657577400588,3,0.24375298447202753,4.47213595499958,0.05450482429979042,0.10682945562758922,0.38789521336764804,0.1742363021124696
145,0.2776932884490001,3,0.238840139967572,4.47213595499958,0.05340627887230554,0.10467630658971885,0.3823695950387189,0.17301698185928124
150,0.26172963016069,3,0.22321820071209775,4.47213595499958,0.04991310706074425,0.09782968983905872,0.3595593199997487,0.1638999403216313
155,0.24753486077759543,3,0.2217654180752848,4.358898943540674,0.0508764761348534,0.09971789322431267,0.3472527540019081,0.14781696755328277
160,0.24781283666002782,3,0.23097326955277772,4.242640687119285,0.05444092172453249,0.10670420658008369,0.3545170432401115,0.14110863007994412
165,0.24518174778965307,3,0.22975999512950157,4.242640687119285,0.05415495020048623,0.10614370239295301,0.3513254501826061,0.13903804539670006
170,0.24969365141431,3,0.23410833348598878,4.123105625617661,0.05677961098823857,0.11128803753694759,0.3609816889512576,0.1384056138773624
175,0.2530009217728584,3,0.23908367279264722,4,0.059770918198161806,0.11715099966839713,0.3701519214412555,0.13584992210446123
180,0.2590228088441477,3,0.2532120646975033,3.7416573867739413,0.06767377087826389,0.1326405909213972,0.3916633997655449,0.12638221792275048
185,0.2553859802548721,3,0.2536620714104598,3.7416573867739413,0.06779404023123757,0.13287631885322562,0.38826229910809773,0.12250966140164646
190,0.253199352348952,3,0.25702026487455576,3.7416573867739413,0.06869155518703404,0.1346354481665867,0.38783480051553876,0.11856390418236532
195,0.25199360006313304,3,0.27909134337852326,3.4641016151377544,0.08056673111404235,0.157910792983523,0.40990439304665605,0.09408280707961003
200,0.24940234765718008,3,0.27980063934497335,3.4641016151377544,0.08077148722262488,0.15831211495634476,0.40771446261352484,0.09109023270083533
205,0.2506267809291343,3,0.2927976746007898,3.3166247903554,0.08828182055812665,0.17303236829392823,0.4236591492230626,0.07759441263520608
210,0.2175566703942306,3,0.29053231746929153,3.1622776601683795,0.0918743857090088,0.18007379598965725,0.3976304663838879,0.037482874404573346
215,0.22868175931341442,3,0.3044604777200551,3,0.10148682590668502,0.19891417877710263,0.42759593809051705,0.02976758053631179
220,0.25453795211775376,3,0.3135690127772662,2.8284271247461903,0.11086338765238803,0.21729223979868054,0.47183019191643427,0.037245712319073226
225,0.25315187948689966,3,0.31059612911812295,2.8284271247461903,0.10981231455485861,0.21523213652752288,0.46838401601442253,0.03791974295937678
230,0.252074655380954,3,0.30976001357527116,2.8284271247461903,0.10951670306975562,0.21465273801672102,0.46672739339767505,0.037421917364233004
235,0.24115774732341258,3,0.2886585425217828,2.8284271247461903,0.10205620643228899,0.20003016460728643,0.441187911930699,0.041127582716126154
240,0.26507169320388496,3,0.30160067784150646,2.6457513110645907,0.1139943412595907,0.22342890886879777,0.48850060207268275,0.041642784335087196
245,0.26267479939155636,3,0.2996850121984858,2.6457513110645907,0.11327028770436452,0.22200976390055446,0.48468456329211085,0.040665035491001894
250,0.242441331743644,3,0.2706012287872569,2.6457513110645907,0.10227765083422488,0.20046419563508078,0.4429055273787248,0.04197713610856321
255,0.295844075351877,3,0.29247636813970657,2.23606797749979,0.1307994081945275,0.2563668400612739,0.5522109154131509,0.0394772352906031
260,0.2820962500388083,3,0.27267369810137637,2.23606797749979,0.12194338492618657,0.23900903445532568,0.521105284494134,0.04308721558348261
5,0.36410937166060625,4,0.2533798628746437,8.426149773176359,0.030070657381530082,0.05893848846779896,0.42304786012840523,0.3051708831928073
10,0.3443299480447048,4,0.2708036825094014,8.366600265340756,0.032367230884834446,0.06343977253427552,0.4077697205789803,0.2808901755104293
15,0.3421686439282883,4,0.2784486666528179,7.937253933193772,0.03508123451718477,0.06875921965368215,0.4109278635819704,0.2734094242746061
20,0.3446042315814089,4,0.2723720619666239,7.810249675906654,0.034873668995095926,0.06835239123038801,0.4129566228117969,0.2762518403510209
25,0.35047669609667714,4,0.2693789377123396,7.615773105863909,0.035371187398548706,0.06932752730115546,0.41980422339783263,0.28114916879552165
30,0.3666959409383002,4,0.2692221758236673,7.416198487095663,0.03630191078247426,0.07115174513364955,0.4378476860719498,0.29554419580465063
35,0.35346981849070436,4,0.2536033007877681,7.416198487095663,0.034195862102267494,0.06702388972044429,0.4204937082111486,0.2864459287702601
40,0.34786356285375925,4,0.26360678039980867,7.3484692283495345,0.03587233915096828,0.07030978473589783,0.4181733475896571,0.2775537781178614
45,0.3412327274739503,4,0.24377265430277842,7.280109889280518,0.03348474927029846,0.06563010856978498,0.40686283604373524,0.2756026189041653
50,0.34290755792944994,4,0.2382951341138773,7.0710678118654755,0.033700021051136085,0.06605204126022672,0.40895959918967667,0.2768555166692232
55,0.33706144940206334,4,0.236026863249016,7,0.033718123321288,0.06608752170972447,0.4031489711117878,0.27097392769233886
60,0.3396354393865833,4,0.2350168763497043,6.855654600401044,0.03428073467061136,0.06719023995439827,0.40682567934098157,0.27244519943218504
65,0.33265411398801864,4,0.22652573266227488,6.782329983125268,0.03339939714314708,0.06546281840056828,0.3981169323885869,0.26719129558745036
70,0.3067749739069992,4,0.2154608284619782,6.708203932499369,0.03211900392862698,0.06295324770010888,0.36972822160710805,0.24382172620689033
75,0.30491548862344225,4,0.21279156004336103,6.557438524302,0.03245040868545716,0.06360280102349604,0.3685182896469383,0.24131268759994623
80,0.2908867357013688,4,0.19865078877528997,6.48074069840786,0.030652482180639165,0.06007886507405276,0.35096560077542155,0.23080787062731606
85,0.2806369420162864,4,0.19890961208128263,6.082762530298219,0.032700538791464326,0.06409305603127008,0.3447299980475565,0.21654388598501634
90,0.28714555298538086,4,0.19673159189457484,5.830951894845301,0.03373918966275304,0.06612881173899596,0.3532743647243768,0.2210167412463849
95,0.28187092213006965,4,0.1970350910100415,5.830951894845301,0.03379123933164758,0.06623082909002925,0.3481017512200989,0.2156400930400404
100,0.28658299566878137,4,0.20552229999428434,5.477225575051661,0.037523066592404467,0.07354521052111275,0.3601282061898941,0.21303778514766863
105,0.27204524826467824,4,0.1928080001610604,5.196152422706632,0.03710591693163388,0.0727275971860024,0.34477284545068065,0.19931765107867583
110,0.25226394004628466,4,0.1965912201168472,4.898979485566356,0.04012901476645394,0.07865286894224972,0.33091680898853437,0.17361107110403495
115,0.25259897834018696,4,0.20367256915543874,4.795831523312719,0.04246866641694535,0.08323858617721289,0.3358375645173999,0.16936039216297408
120,0.26034642675979286,4,0.20785175082078405,4.58257569495584,0.0453569705459687,0.08889966227009864,0.3492460890298915,0.1714467644896942
125,0.2631841236079498,4,0.21887115095760265,4.242640687119285,0.05158842501607512,0.10111331303150724,0.364297436639457,0.16207081057644257
130,0.2661238755289499,4,0.22205840287500409,4.123105625617661,0.05385707353585895,0.10555986413028355,0.37168373965923346,0.16056401139866633
135,0.23463408265912705,4,0.197087505616225,4,0.04927187640405625,0.09657287775195025,0.33120696041107733,0.1380612049071768
140,0.23363140742653987,4,0.19801466538860435,4,0.04950366634715109,0.09702718604041613,0.33065859346695603,0.13660422138612374
145,0.23486396966437834,4,0.2086751314673802,3.872983346207417,0.05387968726272045,0.10560418703493209,0.3404681566993104,0.12925978262944626
150,0.2627247510296019,4,0.2151804423665136,3.605551275463989,0.05968031680226835,0.11697342093244598,0.3796981719620479,0.14575133009715593
155,0.26164440215717133,4,0.2139476913015708,3.605551275463989,0.05933841317345803,0.11630328981997774,0.37794769197714906,0.1453411123371936
160,0.24631098710487312,4,0.19413743903366693,3.3166247903554,0.058534640275924525,0.11472789494081206,0.3610388820456852,0.13158309216406106
165,0.26912232675561476,4,0.1992572140989952,3,0.06641907136633173,0.13018137987801018,0.3993037066336249,0.13894094687760458
170,0.2612866919582715,4,0.20180364232992415,3,0.06726788077664138,0.1318450463222171,0.3931317382804886,0.12944164563605437
175,0.2582948001384305,4,0.22401641468112057,2.6457513110645907,0.08467024612036625,0.16595368239591785,0.4242484825343483,0.09234111774251264
180,0.259379458486543,4,0.2215867742202554,2.6457513110645907,0.08375192834397345,0.16415377955418797,0.42353323804073095,0.095225678932355
185,0.2600483077735229,4,0.21939871104035924,2.6457513110645907,0.0829249181972731,0.16253283966665527,0.42258114744017816,0.09751546810686762
190,0.29885909363283863,4,0.2129356709333862,2.449489742783178,0.0869306236373306,0.17038402232916797,0.46924311596200663,0.12847507130367067
195,0.21552436197208819,4,0.12074962530156258,2.23606797749979,0.054000874086384494,0.10584171320931361,0.3213660751814018,0.10968264876277457
200,0.21871701082518516,4,0.11641438986058632,2.23606797749979,0.05206209785748665,0.10204171180067384,0.320758722625859,0.11667529902451132
205,0.24008873191623617,4,0.12055706082349978,2,0.06027853041174989,0.11814591960702978,0.35823465152326595,0.1219428123092064
210,0.24009688337393187,4,0.12053610935248688,2,0.06026805467624344,0.11812538716543713,0.358222270539369,0.12197149620849473
215,0.23986316559274906,4,0.1202113662623097,2,0.06010568313115485,0.1178071389370635,0.3576703045298126,0.12205602665568556
220,0.23398517733831165,4,0.11267773968516613,2,0.056338869842583066,0.1104241848914628,0.3444093622297745,0.12356099244684884
225,0.18745822439764104,4,0.09089155047134086,1.7320508075688772,0.052476261131691106,0.10285347181811456,0.2903116962157556,0.08460475257952647
230,0.18748717574871632,4,0.09090981127519268,1.7320508075688772,0.052486804011710575,0.10287413586295273,0.29036131161166906,0.08461303988576359
235,0.18750496561209018,4,0.09091575305236131,1.7320508075688772,0.052490234498358344,0.10288085961678235,0.2903858252288725,0.08462410599530783
240,0.18758859256437013,4,0.09085321460817913,1.7320508075688772,0.05245412791077506,0.10281009070511912,0.29039868326948926,0.08477850185925101
245,0.18876337741828672,4,0.09163629851120389,1.7320508075688772,0.05290624161298447,0.10369623356144955,0.2924596109797363,0.08506714385683717
250,0.18904903911322765,4,0.09195616559215875,1.7320508075688772,0.05309091695827866,0.10405819723822617,0.2931072363514538,0.08499084187500149
255,0.1946833650700912,4,0.09924600817967132,1.7320508075688772,0.05729970953852904,0.11230743069551691,0.3069907957656081,0.0823759343745743
260,0.1979205855387285,4,0.10351492595539198,1.7320508075688772,0.05976437036548974,0.1171381659163599,0.3150587514550884,0.0807824196223686
265,0.19994296003404297,4,0.10652179447140474,1.7320508075688772,0.06150038671262752,0.12054075795674993,0.3204837179907929,0.07940220207729304
270,0.20199650100521907,4,0.1095434952491978,1.7320508075688772,0.06324496647009685,0.12396013428138983,0.3259566352866089,0.07803636672382924
275,0.20252246007368516,4,0.11004293885880978,1.7320508075688772,0.06353332037255136,0.12452530793020065,0.3270477680038858,0.0779971521434845
280,0.2029653793960545,4,0.1105297419054523,1.7320508075688772,0.06381437624257275,0.12507617743544258,0.32804155683149705,0.07788920196061191
285,0.20320317190910478,4,0.11052806556494911,1.7320508075688772,0.06381340840693198,0.12507428047758667,0.3282774523866915,0.0781288914315181
290,0.20342642328798624,4,0.11049816810488172,1.7320508075688772,0.06379614710031399,0.12504044831661543,0.32846687160460164,0.07838597497137081
295,0.2036292155621691,4,0.11082410639608564,1.7320508075688772,0.06398432766047978,0.12540928221454037,0.32903849777670946,0.07821993334762872
300,0.20393410464951525,4,0.11123961920908292,1.7320508075688772,0.06422422409491549,0.12587947922603435,0.3298135838755496,0.0780546254234809
305,0.20396680588858226,4,0.11138534365519005,1.7320508075688772,0.06430835814310296,0.1260443819604818,0.330011187849064,0.07792242392810048
310,0.20431095385778683,4,0.1119450571568083,1.7320508075688772,0.06463150888393132,0.1266777574125054,0.3309887112702922,0.07763319644528144
315,0.2056587712197816,4,0.11375007903949148,1.7320508075688772,0.06567363875379162,0.12872033195743157,0.3343791031772132,0.07693843926235003
320,0.2101832757091652,4,0.11999469634327559,1.7320508075688772,0.06927897023511756,0.1357867816608304,0.34597005736999564,0.07439649404833479
325,0.21125810481884646,4,0.12154257790759163,1.7320508075688772,0.07017264007294909,0.1375383745429802,0.3487964793618267,0.07371973027586626
330,0.2123765466461565,4,0.12354938681471458,1.7320508075688772,0.07133127173568866,0.13980929260194977,0.35218583924810626,0.07256725404420672
335,0.21078864553535617,4,0.12157540394763869,1.7320508075688772,0.0701915921960067,0.13757552070417312,0.34836416623952926,0.07321312483118306
340,0.2102632911337077,4,0.12190724796273254,1.7320508075688772,0.07038318242745009,0.13795103755780216,0.34821432869150987,0.07231225357590554
345,0.2083036538270097,4,0.11979050806999844,1.7320508075688772,0.06916108208057564,0.13555572087792825,0.34385937470493794,0.07274793294908144
350,0.2087789917222932,4,0.12112213603117912,1.7320508075688772,0.06992989784242373,0.1370625997711505,0.34584159149344373,0.07171639195114268
355,0.20901442269327675,4,0.12154732784021384,1.7320508075688772,0.07017538244782716,0.13754374959774124,0.346558172291018,0.07147067309553551
360,0.20807305758915348,4,0.12214503586505805,1.7320508075688772,0.07052046933686776,0.1382201199002608,0.3462931774894143,0.06985293768889267
365,0.20488294923328546,4,0.12500137612455753,1.7320508075688772,0.07216957815458695,0.14145237318299042,0.34633532241627585,0.06343057605029503
370,0.270568413447563,4,0.1004526840795593,1.4142135623730951,0.07103077410104633,0.1392203172380508,0.40978873068561383,0.13134809620951218
375,0.27008672684759716,4,0.10094112351361983,1.4142135623730951,0.07137615293706945,0.13989725975665612,0.4099839866042533,0.13018946709094104
380,0.2697806883974167,4,0.10126248300056713,1.4142135623730951,0.0716033884094885,0.14034264128259746,0.4101233296800142,0.12943804711481924
385,0.2691204887677622,4,0.10193837663611152,1.4142135623730951,0.07208131738254277,0.14127938206978383,0.41039987083754603,0.12784110669797835
390,0.26912132596521243,4,0.10194429009898798,1.4142135623730951,0.07208549883224301,0.1412875777111963,0.4104089036764087,0.12783374825401614
395,0.2681927192894643,4,0.1028891177670159,1.4142135623730951,0.07275359288335823,0.14259704205138213,0.41078976134084644,0.12559567723808218
400,0.2678579279938682,4,0.10324395532426912,1.4142135623730951,0.07300450092631165,0.14308882181557084,0.410946749809439,0.12476910617829737
405,0.2676616090582626,4,0.10344543684734864,1.4142135623730951,0.07314696987756497,0.14336806096002735,0.41102967001828994,0.12429354809823523
410,0.26600053042467875,4,0.10513091281473821,1.4142135623730951,0.07433878136363309,0.14570401147272086,0.4117045418973996,0.12029651895195789
415,0.2619533896613121,4,0.10919374020825821,1.4142135623730951,0.07721163416438155,0.15133480296218785,0.4132881926234999,0.11061858669912425
